"Feature.ID" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "Confidence"
"1493" "Zotu1493" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Entoloma" "Unassigned" 0.871766070620392
"1494" "Zotu1494" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Fusarium" "Unassigned" 0.997789175573096
"1495" "Zotu1495" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999993
"1496" "Zotu1496" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"1497" "Zotu1497" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"1498" "Zotu1498" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Unassigned" "Unassigned" 0.999788913323856
"1499" "Zotu1499" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.82290080437788
"1500" "Zotu1500" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999986
"1501" "Zotu1501" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999991
"1502" "Zotu1502" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.85469104892684
"1503" "Zotu1503" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1504" "Zotu1504" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiaceae" "Scytalidium" "Scytalidium_circinatum" 0.783802353355319
"1505" "Zotu1505" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Unassigned" "Unassigned" "Unassigned" 0.998737339290049
"1506" "Zotu1506" "Fungi" "Ascomycota" "Sordariomycetes" "Glomerellales" "Plectosphaerellaceae" "Gibellulopsis" "Unassigned" 0.935060692723034
"1507" "Zotu1507" "Fungi" "Ascomycota" "Dothideomycetes" "Venturiales" "Sympoventuriaceae" "Scolecobasidium" "Scolecobasidium_constrictum" 0.999999999996163
"1508" "Zotu1508" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.851913123108598
"1509" "Zotu1509" "Fungi" "Chytridiomycota" "Spizellomycetes" "Spizellomycetales" "Spizellomycetaceae" "Spizellomyces" "Spizellomyces_acuminatus" 0.998196930089898
"1510" "Zotu1510" "Fungi" "Glomeromycota" "Paraglomeromycetes" "GS24" "Unassigned" "Unassigned" "Unassigned" 0.999747580842989
"1511" "Zotu1511" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "Debaryomycetaceae" "Meyerozyma" "Meyerozyma_caribbica" 0.981570593957418
"1512" "Zotu1512" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Unassigned" "Unassigned" 0.805026800604677
"1513" "Zotu1513" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1
"1514" "Zotu1514" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "Conocybe_anthracophila" 0.749545303833808
"1515" "Zotu1515" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "Ceratobasidium_cornigerum" 0.997572890460219
"1516" "Zotu1516" "Fungi" "Ascomycota" "Sordariomycetes" "Glomerellales" "Glomerellaceae" "Colletotrichum" "Unassigned" 0.993900800342408
"1517" "Zotu1517" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.804700346245561
"1518" "Zotu1518" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Pleurotaceae" "Hohenbuehelia" "Unassigned" 0.977094098563736
"1519" "Zotu1519" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.834986860621384
"1520" "Zotu1520" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99792218633939
"1521" "Zotu1521" "Fungi" "Basidiomycota" "Agaricomycetes" "Sebacinales" "Serendipitaceae" "Unassigned" "Unassigned" 0.886596888127974
"1522" "Zotu1522" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999995
"1523" "Zotu1523" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Cladosporiaceae" "Cladosporium" "Unassigned" 0.786457711990187
"1524" "Zotu1524" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.986896604145012
"1525" "Zotu1525" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Unassigned" "Unassigned" 0.852694655560866
"1526" "Zotu1526" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.823801478903829
"1527" "Zotu1527" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Clitopilus" "Unassigned" 0.999440616951347
"1528" "Zotu1528" "Fungi" "Chytridiomycota" "Spizellomycetes" "Spizellomycetales" "Unassigned" "Unassigned" "Unassigned" 0.774264703149711
"1529" "Zotu1529" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Thanatephorus" "Thanatephorus_cucumeris" 0.981271152541583
"1530" "Zotu1530" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "Unassigned" 0.909884577083603
"1531" "Zotu1531" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Talaromyces" "Unassigned" 0.974625929448551
"1532" "Zotu1532" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1533" "Zotu1533" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.798960482640984
"1534" "Zotu1534" "Fungi" "Kickxellomycota" "Kickxellomycetes" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "Unassigned" 0.999949052599465
"1535" "Zotu1535" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1536" "Zotu1536" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.996337729602119
"1537" "Zotu1537" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1538" "Zotu1538" "Fungi" "Basidiomycota" "Agaricomycetes" "Russulales" "Unassigned" "Unassigned" "Unassigned" 0.922259285635866
"1539" "Zotu1539" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999994
"1540" "Zotu1540" "Fungi" "Basidiomycota" "Agaricomycetes" "Geastrales" "Geastraceae" "Geastrum" "Geastrum_saccatum" 0.983590904877951
"1541" "Zotu1541" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1542" "Zotu1542" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Stachybotryaceae" "Stachybotrys" "Unassigned" 0.859036853430974
"1543" "Zotu1543" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.83263128471941
"1544" "Zotu1544" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "Curvularia_protuberata" 0.864511404571023
"1545" "Zotu1545" "Fungi" "Basidiobolomycota" "Basidiobolomycetes" "Basidiobolales" "Basidiobolaceae" "Basidiobolus" "Basidiobolus_ranarum" 0.999999998602675
"1546" "Zotu1546" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1547" "Zotu1547" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Cantharellales_fam_Incertae_sedis" "Sistotrema" "Sistotrema_brinkmannii" 0.99721831556235
"1548" "Zotu1548" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Fusarium" "Fusarium_solani" 0.982773231976425
"1549" "Zotu1549" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Stachybotryaceae" "Myrothecium" "Myrothecium_roridum" 0.998620303136705
"1550" "Zotu1550" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Clavariaceae" "Unassigned" "Unassigned" 0.996858939632962
"1551" "Zotu1551" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Unassigned" "Unassigned" 0.789179762814034
"1552" "Zotu1552" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Unassigned" "Unassigned" 0.999539271478235
"1553" "Zotu1553" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1554" "Zotu1554" "Fungi" "Ascomycota" "Sordariomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.899832708509945
"1555" "Zotu1555" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "Preussia_isomera" 0.998862203814764
"1556" "Zotu1556" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Lycoperdaceae" "Arachnion" "Arachnion_album" 0.993205505074895
"1557" "Zotu1557" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "Unassigned" 0.82048433075608
"1558" "Zotu1558" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "Lipomycetaceae" "Lipomyces" "Lipomyces_spencermartinsiae" 0.999183481946738
"1559" "Zotu1559" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Unassigned" "Unassigned" 0.999999993516128
"1560" "Zotu1560" "Fungi" "Ascomycota" "Sordariomycetes" "Magnaporthales" "Magnaporthaceae" "Pyricularia" "Pyricularia_oryzae" 0.964633760800164
"1561" "Zotu1561" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.838315036108339
"1562" "Zotu1562" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Chaetosphaeronema" "Unassigned" 0.980147196677168
"1563" "Zotu1563" "Fungi" "Glomeromycota" "Paraglomeromycetes" "GS24" "Unassigned" "Unassigned" "Unassigned" 0.999919052573369
"1564" "Zotu1564" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Unassigned" "Unassigned" 0.9999682720615
"1565" "Zotu1565" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Cucurbitariaceae" "Pyrenochaetopsis" "Pyrenochaetopsis_leptospora" 0.999999616199918
"1566" "Zotu1566" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Talaromyces" "Talaromyces_wortmannii" 0.999187968780388
"1567" "Zotu1567" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.955910414958668
"1568" "Zotu1568" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Unassigned" "Unassigned" "Unassigned" 0.751092032845179
"1569" "Zotu1569" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "Phialophora_geniculata" 0.996914870275246
"1570" "Zotu1570" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.97139963183494
"1571" "Zotu1571" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.973870849381234
"1572" "Zotu1572" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.712112075550992
"1573" "Zotu1573" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleribasidiaceae" "Hannaella" "Hannaella_oryzae" 0.999999849889517
"1574" "Zotu1574" "Fungi" "Basidiomycota" "Agaricomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.744987813514686
"1575" "Zotu1575" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999994
"1576" "Zotu1576" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.889121622367731
"1577" "Zotu1577" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Unassigned" "Unassigned" "Unassigned" 0.727703795102729
"1578" "Zotu1578" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999989
"1579" "Zotu1579" "Fungi" "Ascomycota" "Dothideomycetes" "Dothideales" "Aureobasidiaceae" "Aureobasidium" "Aureobasidium_pullulans" 0.990105955813238
"1580" "Zotu1580" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Spegazzinia" "Unassigned" 0.999998153423419
"1581" "Zotu1581" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Monosporascus" "Monosporascus_ibericus" 0.996554147475047
"1582" "Zotu1582" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999987
"1583" "Zotu1583" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Cladophialophora" "Unassigned" 0.960804095590626
"1584" "Zotu1584" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Dictyosporiaceae" "Dictyosporium" "Dictyosporium_heptasporum" 0.994651091763301
"1585" "Zotu1585" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999996
"1586" "Zotu1586" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "Unassigned" 0.931315647271725
"1587" "Zotu1587" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Omphalotaceae" "Marasmiellus" "Marasmiellus_foliiphilus" 0.879571985674886
"1588" "Zotu1588" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.761991787941272
"1589" "Zotu1589" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999988
"1590" "Zotu1590" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.89650680034071
"1591" "Zotu1591" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.946144528144858
"1592" "Zotu1592" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.816873165177805
"1593" "Zotu1593" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Laetisaria" "Unassigned" 0.791975232512439
"1594" "Zotu1594" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Aspergillaceae" "Penicillium" "Penicillium_camemberti" 0.986632446696426
"1595" "Zotu1595" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.99999999999999
"1596" "Zotu1596" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.808288542679939
"1597" "Zotu1597" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Hypocreaceae" "Trichoderma" "Trichoderma_pararogersonii" 0.998973325467355
"1598" "Zotu1598" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "Phaeosphaeria_oryzae" 0.777185151543727
"1599" "Zotu1599" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.830434018284033
"1600" "Zotu1600" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Trichomeriaceae" "Arthrocladium" "Arthrocladium_tardum" 0.962239693432813
"1601" "Zotu1601" "Fungi" "Chytridiomycota" "Spizellomycetes" "Spizellomycetales" "Spizellomycetaceae" "Spizellomyces" "Spizellomyces_punctatus" 0.95416994497561
"1602" "Zotu1602" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1603" "Zotu1603" "Fungi" "Rozellomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.895727057460539
"1604" "Zotu1604" "Fungi" "Kickxellomycota" "Kickxellomycetes" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "Ramicandelaber_taiwanensis" 0.72598443029924
"1605" "Zotu1605" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1606" "Zotu1606" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1607" "Zotu1607" "Fungi" "Ascomycota" "Dothideomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.825993376355251
"1608" "Zotu1608" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Unassigned" 0.944513660765104
"1609" "Zotu1609" "Fungi" "Ascomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.98939998330846
"1610" "Zotu1610" "Fungi" "Ascomycota" "Orbiliomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.887382361982126
"1611" "Zotu1611" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Cladosporiaceae" "Toxicocladosporium" "Toxicocladosporium_strelitziae" 0.974634120390658
"1612" "Zotu1612" "Fungi" "Ascomycota" "Dothideomycetes" "Tubeufiales" "Tubeufiaceae" "Helicoma" "Helicoma_vaccinii" 0.946017270634964
"1613" "Zotu1613" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Unassigned" "Unassigned" 0.786309587187441
"1614" "Zotu1614" "Fungi" "Entorrhizomycota" "Entorrhizomycetes" "Entorrhizales" "Entorrhizaceae" "Entorrhiza" "Entorrhiza_cypericola" 0.848547776063036
"1615" "Zotu1615" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Periconiaceae" "Periconia" "Periconia_macrospinosa" 0.998810578196622
"1616" "Zotu1616" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Cucurbitariaceae" "Pyrenochaetopsis" "Pyrenochaetopsis_leptospora" 0.99965566713502
"1617" "Zotu1617" "Fungi" "Mortierellomycota" "Mortierellomycetes" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_alpina" 0.999362401283127
"1618" "Zotu1618" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1619" "Zotu1619" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Unassigned" "Unassigned" 0.771179986462256
"1620" "Zotu1620" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Unassigned" "Unassigned" "Unassigned" 0.999999991618027
"1621" "Zotu1621" "Fungi" "Ascomycota" "Sordariomycetes" "Glomerellales" "Glomerellaceae" "Colletotrichum" "Unassigned" 0.994076969650956
"1622" "Zotu1622" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "Podospora_decipiens" 0.774090923897627
"1623" "Zotu1623" "Fungi" "Basidiomycota" "Exobasidiomycetes" "Exobasidiales" "Brachybasidiaceae" "Meira" "Meira_argovae" 0.999998349837253
"1624" "Zotu1624" "Fungi" "Kickxellomycota" "Kickxellomycetes" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "Unassigned" 0.771288432935272
"1625" "Zotu1625" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Teratosphaeriaceae" "Devriesia" "Devriesia_pseudoamericana" 0.999202068058269
"1626" "Zotu1626" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Westerdykella" "Westerdykella_reniformis" 0.995783977871472
"1627" "Zotu1627" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1628" "Zotu1628" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Unassigned" "Unassigned" "Unassigned" 0.994730321769799
"1629" "Zotu1629" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Unassigned" "Unassigned" 0.970140708818458
"1630" "Zotu1630" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Xylariaceae" "Arthroxylaria" "Unassigned" 0.937213215258888
"1631" "Zotu1631" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Laetisaria" "Unassigned" 0.799355538686022
"1632" "Zotu1632" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Unassigned" "Unassigned" "Unassigned" 0.888662571698024
"1633" "Zotu1633" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Unassigned" "Unassigned" "Unassigned" 0.755576239909002
"1634" "Zotu1634" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Unassigned" "Unassigned" "Unassigned" 0.87761086891873
"1635" "Zotu1635" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Unassigned" "Unassigned" 0.864572835983482
"1636" "Zotu1636" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.704527997754305
"1637" "Zotu1637" "Fungi" "Zoopagomycota" "Zoopagomycetes" "Zoopagales" "Piptocephalidaceae" "Syncephalis" "Unassigned" 0.99999999997894
"1638" "Zotu1638" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Humicola" "Humicola_olivacea" 0.901729622962689
"1639" "Zotu1639" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Hypocreales_fam_Incertae_sedis" "Chlorocillium" "Chlorocillium_griseum" 0.985454043009146
"1640" "Zotu1640" "Fungi" "Basidiomycota" "Agaricomycetes" "Sebacinales" "Serendipitaceae" "Unassigned" "Unassigned" 0.862982044731014
"1641" "Zotu1641" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999989066888357
"1642" "Zotu1642" "Fungi" "Basidiobolomycota" "Basidiobolomycetes" "Basidiobolales" "Basidiobolaceae" "Basidiobolus" "Basidiobolus_ranarum" 0.999999994545703
"1643" "Zotu1643" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.999999999999994
"1644" "Zotu1644" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 1.00000000000001
"1645" "Zotu1645" "Fungi" "Chytridiomycota" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.831534822024081
"1646" "Zotu1646" "Fungi" "Basidiobolomycota" "Basidiobolomycetes" "Basidiobolales" "Basidiobolaceae" "Basidiobolus" "Basidiobolus_ranarum" 0.99999999882229
"1647" "Zotu1647" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Neodevriesiaceae" "Neodevriesia" "Neodevriesia_poagena" 0.991161383816463
"1648" "Zotu1648" "Fungi" "Basidiomycota" "Agaricomycetes" "Phallales" "Phallaceae" "Lysurus" "Lysurus_cruciatus" 0.999999999999659
"1649" "Zotu1649" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "Unassigned" 0.993977390136767
"1650" "Zotu1650" "Fungi" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" "Unassigned" 0.855866094684304
